created_at,twitter_id,text,user_id,user_name,screen_name,followers_count,friends_count,profile_image,retweet_count,favorite_count,lang,place_type,place_name,place_full_name,country,disaster_type,date,region,latitude,longitude,country_code
2021-08-18 18:21:06,1.4280593934513807e+18,"New event. Flood Advisory from 8/18/2021 12:17 PM to 1:15 PM MDT for Davis County, UT, Salt Lake County, UT, T... https://t.co/BhY9dcfOGf https://t.co/RQ7zmk2kxO",2601292886,DanPopeWeatherman,DanGood4Utah,1329,489.0,http://pbs.twimg.com/profile_images/707785079787880448/TjTkHWJV_normal.jpg,1,2.0,en,admin,Utah,"Utah, USA",United States,flood,2021-08-18,Americas,37.09024,-95.712891,US
2021-08-18 18:20:57,1.428058161072644e+18,"Severe Thunderstorm Warning including Lock Haven PA, Mill Hall PA, Dunnstown PA until 2:45 PM EDT https://t.co/EOHo3b42xM",613770208,NWS State College,NWSStateCollege,19377,556.0,http://pbs.twimg.com/profile_images/1233998738126848001/tVviyb-G_normal.jpg,5,8.0,en,admin,Pennsylvania,"Pennsylvania, USA",United States,storm,2021-08-18,Americas,41.11581738,-77.56876654,US
2021-08-18 18:20:47,1.4280593152403784e+18,That venom trailer was fire,1527719251,Justin,Machiavellisama,471,363.0,http://pbs.twimg.com/profile_images/1415414871177539588/Y4Z-NlDL_normal.jpg,0,0.0,en,city,Bronx,"Bronx, NY",United States,fire,2021-08-18,Americas,37.09024,-95.712891,US
2021-08-18 18:20:15,1.4280591813203886e+18,"#RFL419 rising sophomores took the Sigsbee out between rain drops and storm warnings to learn about The War of 1812, Fort McHenry, and Baltimore’s history! ⛵️ @BaltCitySchools @ShawnetteWilli4 https://t.co/3xVUDeP8DC",273705468,Matt Biegel,RFL_Ag_Biegel,247,232.0,http://pbs.twimg.com/profile_images/885371227065516032/867DcEE0_normal.jpg,1,1.0,en,poi,The Living Classroom,The Living Classroom,United States,storm,2021-08-18,Americas,37.09024,-95.712891,US
2021-08-18 18:20:03,1.428059128950317e+18,"08/18/2021 - 2:02 PM Syracuse Fire Department dispatched to Motor Vehicle Collision Injuries Presented Address: Oak St, Syracuse, Ny  https://t.co/HXiAtjw6Z2",932454512895365120,CNY911,CentralNY911,157,37.0,http://pbs.twimg.com/profile_images/932455402070974465/PBzZ6o7f_normal.jpg,0,0.0,en,city,Syracuse,"Syracuse, NY",United States,fire,2021-08-18,Americas,43.071727,-76.1366974,US
2021-08-18 18:19:55,1.4280590985751634e+18,Here’s a glimpse at the world: Vaccinated people can still get Covid-19. An earthquake happened in Haiti. The Taliban took over Afghanistan. American soldiers are stranded! Tornadoes are occurring across Maryland.,1277026346171011073,Tay,taysloansocial,181,1076.0,http://pbs.twimg.com/profile_images/1425095723650060291/1t1vd0lf_normal.jpg,0,0.0,en,city,Baltimore,"Baltimore, MD",United States,earthquake,2021-08-18,Americas,37.09024,-95.712891,US
2021-08-18 18:19:55,1.4280590985751634e+18,Here’s a glimpse at the world: Vaccinated people can still get Covid-19. An earthquake happened in Haiti. The Taliban took over Afghanistan. American soldiers are stranded! Tornadoes are occurring across Maryland.,1277026346171011073,Tay,taysloansocial,181,1076.0,http://pbs.twimg.com/profile_images/1425095723650060291/1t1vd0lf_normal.jpg,0,0.0,en,city,Baltimore,"Baltimore, MD",United States,tornado,2021-08-18,Americas,37.09024,-95.712891,US
2021-08-18 18:19:43,1.428059047949914e+18,"@CaliFireFootage This tells this old fire dawg a lot. Wow.   One day, just like hurricanes, this will be classified a Cat 5 Fire Behavior Day. Cuz there is nothing to be done except keep everyone safe, especially firefighters.",208259840,pinuspalustris. VAXXED. get yo damn shot.,pinuspalustris,584,524.0,http://pbs.twimg.com/profile_images/1355840734474215427/l0z8hVyA_normal.jpg,0,0.0,en,city,Aiken,"Aiken, SC",United States,fire,2021-08-18,Americas,37.09024,-95.712891,US
2021-08-18 18:19:26,1.4280589758581678e+18,Cal Fire Director Porter says the #DixieFire is the largest single start fire in state history. @ABC10,27179811,Lena Howland,LenaHowland,3434,3904.0,http://pbs.twimg.com/profile_images/1410385571617284096/S22t7NXR_normal.jpg,3,2.0,en,city,Rancho Cordova,"Rancho Cordova, CA",United States,fire,2021-08-18,Americas,37.09024,-95.712891,US
2021-08-18 18:19:04,1.4280588832395428e+18,"2.1 magnitude #earthquake. 25 km from #SaltonCity, CA, United States https://t.co/3qkB9yBR7k",362523555,Earthquake Alerts,QuakesToday,198911,10.0,http://pbs.twimg.com/profile_images/2433994816/qvn5ctift622bdsult18_normal.png,2,2.0,en,admin,California,"California, USA",United States,earthquake,2021-08-18,Americas,33.074,-115.948,US
2021-08-18 18:19:04,1.428058882291626e+18,"2.1 magnitude #earthquake. 15 mi from Salton City, #CA, United States https://t.co/QBLmcYvPB6",715541250,Southern CA Quakes,quakesLA,46278,14.0,http://pbs.twimg.com/profile_images/2431017812/ymz8am28opna1auh0m8k_normal.png,0,0.0,en,admin,California,"California, USA",United States,earthquake,2021-08-18,Americas,33.074,-115.948,US
2021-08-18 18:18:59,1.4280588639247483e+18,"USGS reports a M1.03 earthquake, 2km SSW of Cabazon, CA on 8/18/21 @ 18:15:23 UTC https://t.co/uzzW4G78yN #earthquake",1414684496,Every Earthquake,everyEarthquake,25498,1.0,http://pbs.twimg.com/profile_images/1271322067451801603/jh5Aked-_normal.jpg,1,0.0,en,admin,California,"California, USA",United States,earthquake,2021-08-18,Americas,33.8991661,-116.79683689999999,US
2021-08-18 18:18:59,1.428058862817452e+18,"USGS reports a M2.1 earthquake, 19km ESE of Ocotillo Wells, CA on 8/18/21 @ 18:15:49 UTC https://t.co/qwoW4zIj2D #earthquake",1414684496,Every Earthquake,everyEarthquake,25498,1.0,http://pbs.twimg.com/profile_images/1271322067451801603/jh5Aked-_normal.jpg,1,1.0,en,admin,California,"California, USA",United States,earthquake,2021-08-18,Americas,33.0743332,-115.94767,US
2021-08-18 18:18:57,1.4280588555613798e+18,@mz_zina @MsAdaO also made reference to why Storm is better than the other deodorants they've tried which was in line with what the brief said. it's between them &amp; Angel's team,622288354,Damian,______DAMIAN,2754,3200.0,http://pbs.twimg.com/profile_images/1411624040331087874/GMAJzngi_normal.jpg,0,2.0,en,city,Ikeja,"Ikeja, Nigeria",Nigeria,storm,2021-08-18,Africa,9.081999,8.675277000000001,NG
2021-08-18 18:18:37,1.4280587696032645e+18,@MinistryHrd @dpradhanbjp @CommissionerNVS . Hatts of to our Guruji's of JNV Barhiya Bihar who all are staying at school and celebrated independence day in Flood by risking their life's. School is open in such flooded situation. Pls save them. https://t.co/NaNDqSzkSx,128251169,Samprit Singh,sampritsingh,34,34.0,http://pbs.twimg.com/profile_images/830787703675486209/_xBa3q7P_normal.jpg,2,0.0,en,city,Ghaziabad,"Ghaziabad, India",India,flood,2021-08-18,Asia,20.593684,78.96288,IN
2021-08-18 18:18:30,1.4280587425836687e+18,Man this chick got the most fire accent I ever heard . James Bond wife or sum,2371188116,Glacier,nickkhane,765,798.0,http://pbs.twimg.com/profile_images/1427696609329139713/F7GK8kIN_normal.jpg,0,0.0,en,city,University,"University, FL",United States,fire,2021-08-18,Americas,37.09024,-95.712891,US
2021-08-18 18:18:26,1.4280587249171988e+18,@3SFireCIC @HantsIOW_fire Hopefully one under my desk ?!?!,1099391004,Matt rowe,MattRowe1976,203,477.0,http://pbs.twimg.com/profile_images/964161557147078656/PUEpe_7B_normal.jpg,0,3.0,en,city,Swanage,"Swanage, England",United Kingdom,fire,2021-08-18,Europe,55.378051,-3.435973,GB
2021-08-18 18:18:20,1.4280586990382244e+18,@SaphiryNight @Light_Fire_NSFW That looks amazing great work,1350960590009860098,Jesselane schaupmeyer,JSchaupmeyer,63,304.0,http://pbs.twimg.com/profile_images/1386121537309143042/0mKIk_fK_normal.jpg,0,2.0,en,city,Lac Ste. Anne County,"Lac Ste. Anne County, Alberta",Canada,fire,2021-08-18,Americas,56.130366,-106.346771,CA
2021-08-18 18:18:13,1.4280586683401708e+18,KHILADI KUMAR ❤❤😳  ADVANCE BOOKING IS AWESOME..  BELL BOTTOM STORM TOMORROW https://t.co/LNkrWb1l9c,1287126688636129281,Charlie.,DasBro124,318,183.0,http://pbs.twimg.com/profile_images/1427647370339225604/RK651aLv_normal.jpg,1,0.0,en,city,Kolkata,"Kolkata, India",India,storm,2021-08-18,Asia,20.593684,78.96288,IN
2021-08-18 18:17:47,1.4280585614315397e+18,WOM OPPPPPP  BELL BOTTOM STORM TOMORROW https://t.co/LNkrWb1l9c,1287126688636129281,Charlie.,DasBro124,318,183.0,http://pbs.twimg.com/profile_images/1427647370339225604/RK651aLv_normal.jpg,1,0.0,en,city,Kolkata,"Kolkata, India",India,storm,2021-08-18,Asia,20.593684,78.96288,IN
2021-08-18 18:17:34,1.4280585042674524e+18,UT 25 barely moved in and jester is already on fire,991877766655160320,nopalita 🌵,nopalitaaaa,1339,1011.0,http://pbs.twimg.com/profile_images/1415746709666287623/Izirl6Tm_normal.jpg,4,31.0,en,city,Austin,"Austin, TX",United States,fire,2021-08-18,Americas,37.09024,-95.712891,US
2021-08-18 18:17:30,1.4280584884214702e+18,Sammy boy returning to his exhibit after staying safe inside during the storm yesterday🐢 Our @HopeZooKingston staff did an amazing job prepping for #TropicalstormGrace and securing all the animals👏🏽 Beautiful blue skies &amp; sunny today☀️😎 https://t.co/JzffdwZJdH,931052058781868033,Joey Brown,IamJoeyBrown,1710,380.0,http://pbs.twimg.com/profile_images/1236448417632698370/2SbW-c4__normal.jpg,2,39.0,en,poi,Hope Zoo,Hope Zoo,Jamaica,storm,2021-08-18,Americas,18.109581,-77.297508,JM
2021-08-18 18:17:10,1.4280584069301576e+18,"“We have to make sure that we balance our resources across the state, we have to consider what we don’t know will happen (such as another fire or an earthquake).” Cal OES Director said on the strategic approach of dividing resources state-wide. @ABC10 #DixieFire #CaldorFire",27179811,Lena Howland,LenaHowland,3434,3904.0,http://pbs.twimg.com/profile_images/1410385571617284096/S22t7NXR_normal.jpg,3,3.0,en,city,Rancho Cordova,"Rancho Cordova, CA",United States,earthquake,2021-08-18,Americas,37.09024,-95.712891,US
2021-08-18 18:17:10,1.4280584069301576e+18,"“We have to make sure that we balance our resources across the state, we have to consider what we don’t know will happen (such as another fire or an earthquake).” Cal OES Director said on the strategic approach of dividing resources state-wide. @ABC10 #DixieFire #CaldorFire",27179811,Lena Howland,LenaHowland,3434,3904.0,http://pbs.twimg.com/profile_images/1410385571617284096/S22t7NXR_normal.jpg,3,3.0,en,city,Rancho Cordova,"Rancho Cordova, CA",United States,fire,2021-08-18,Americas,37.09024,-95.712891,US
2021-08-18 18:16:29,1.4280582335041577e+18,Guess I’m not going to the gym today with a tornado 🌪 warning/watch happening in Baltimore City.,1277026346171011073,Tay,taysloansocial,181,1076.0,http://pbs.twimg.com/profile_images/1425095723650060291/1t1vd0lf_normal.jpg,0,0.0,en,city,Baltimore,"Baltimore, MD",United States,tornado,2021-08-18,Americas,37.09024,-95.712891,US
2021-08-18 18:16:27,1.4280582234084024e+18,Thick smoke from the #CaldorFire &amp; #DixieFire is evident in Sacramento. I'm grateful to @CAL_FIRE and all of our firefighters and emergency response teams who are working around the clock to protect our land and keep everyone impacted by these devastating fires safe. #caleg https://t.co/3GZkfxhHhC,3222696132,Patrick O'Donnell,AsmPatODonnell,4926,1980.0,http://pbs.twimg.com/profile_images/601525679121805312/EP49xbP8_normal.jpg,6,22.0,en,poi,California State Capitol South Steps,California State Capitol South Steps,United States,fire,2021-08-18,Americas,37.09024,-95.712891,US
2021-08-18 18:16:21,1.4280581980455608e+18,"A 2.39 magnitude earthquake has occurred 3km SSW of Peñuelas, Puerto Rico at 8/18/21, 1:45 PM!  #TemblorPR  https://t.co/OQ1ROkxl95",443327611,TemblorPR,TemblorPR,8619,209.0,http://pbs.twimg.com/profile_images/1708511708/image_normal.jpg,1,0.0,en,poi,Río Piedras,Río Piedras,United States,earthquake,2021-08-18,Americas,37.09024,-95.712891,US
2021-08-18 18:15:44,1.4280580434519532e+18,Here’s How Local Non-Profit ‘From Here to Haiti’ Wants to Rebuild Churches After the Devastating Earthquake https://t.co/hMTZOoSYHH @CPersichette @CurrentsNews @NETnyTV #Haiti #haitiearthquake @DeSalesMedia,346744710,Brooklyn Diocese Press Office,BQDiocesePress,2208,2404.0,http://pbs.twimg.com/profile_images/637258493968404480/k92EBG88_normal.png,1,2.0,en,city,Manhattan,"Manhattan, NY",United States,earthquake,2021-08-18,Americas,37.09024,-95.712891,US
2021-08-18 18:15:43,1.428058041333715e+18,"Closed due to vehicle fire in #Downtown on I-69 SW Fwy NB between I-45 Gulf Fwy and Texas Ave, stopped traffic back to Kirby Dr #traffic https://t.co/vuUN2yElDh",249818911,TTN Houston,TotalTrafficHOU,2320,194.0,http://pbs.twimg.com/profile_images/439095145007296512/-ArlzVrH_normal.png,0,0.0,en,city,Houston,"Houston, TX",United States,fire,2021-08-18,Americas,29.740579999999998,-95.36522,US
2021-08-18 18:15:43,1.4280580413127434e+18,"Vehicle fire cleared in #CinnaminsonTwp on US-130 NB between Rt-73 and CR-607/Church Rd/Cinnaminson Ave, jammed back to Rt-73 #traffic https://t.co/BtegSRlPfO",249854777,TTWN Philadelphia,TotalTrafficPHL,4291,511.0,http://pbs.twimg.com/profile_images/439098547250556928/VRL3j895_normal.png,1,0.0,en,city,Pennsauken,"Pennsauken, NJ",United States,fire,2021-08-18,Americas,39.98366,-75.01789000000001,US
2021-08-18 18:15:20,1.428057945493758e+18,"Tornado Warning continues for State College PA, Boalsburg PA, Lemont PA until 2:30 PM EDT https://t.co/usA1yv8QF3",613770208,NWS State College,NWSStateCollege,19377,556.0,http://pbs.twimg.com/profile_images/1233998738126848001/tVviyb-G_normal.jpg,10,15.0,en,admin,Pennsylvania,"Pennsylvania, USA",United States,tornado,2021-08-18,Americas,40.76038779,-77.80275083,US
2021-08-18 18:15:20,1.428057944583807e+18,Alert: FIRE ALARM @ 756 28 ST S Tac: G Sent: E3 E5,71052378,Pinellas County 911,PinellasCo911,9391,12.0,http://pbs.twimg.com/profile_images/500296527261081600/6m6pZzUv_normal.png,0,1.0,en,city,St Petersburg,"St Petersburg, FL",United States,fire,2021-08-18,Americas,27.7624572,-82.67086588,US
2021-08-18 18:15:19,1.428057939873575e+18,L👀ks like tornado 🌪 weather here in Texas,842915432931713026,King of the North 👑,Human_Tripod,1080,1026.0,http://pbs.twimg.com/profile_images/1390126672347815936/Ri_UeTbB_normal.jpg,1,14.0,en,city,Hickory Creek,"Hickory Creek, TX",United States,tornado,2021-08-18,Americas,37.09024,-95.712891,US
2021-08-18 18:15:19,1.4280579382040535e+18,"Tornado Warning continues for State College PA, Boalsburg PA, Lemont PA until 2:30 PM EDT https://t.co/mAwXjuLvbF",2544227706,NWS Tornado,NWStornado,126423,0.0,http://pbs.twimg.com/profile_images/473923246031507457/kVfFpQY2_normal.png,16,30.0,en,admin,Pennsylvania,"Pennsylvania, USA",United States,tornado,2021-08-18,Americas,40.76038779,-77.80275083,US
2021-08-18 18:15:00,1.4280578615322542e+18,"Flash Flood Warning including Garfield County, UT, Wayne County, UT until 3:15 PM MDT https://t.co/Fm5OL4trNl",304034165,NWS Salt Lake City,NWSSaltLakeCity,37320,159.0,http://pbs.twimg.com/profile_images/1076936762377814016/AOf7ktiH_normal.jpg,2,3.0,en,admin,Utah,"Utah, USA",United States,flood,2021-08-18,Americas,38.17190787,-111.17633254,US
2021-08-18 18:15:00,1.4280578594937938e+18,"USGS reports a M1.3 earthquake, 76 km WNW of Tyonek, Alaska on 8/18/21 @ 18:11:02 UTC https://t.co/IXgBOfveKN #earthquake",1414684496,Every Earthquake,everyEarthquake,25498,1.0,http://pbs.twimg.com/profile_images/1271322067451801603/jh5Aked-_normal.jpg,0,0.0,en,admin,Alaska,"Alaska, USA",United States,earthquake,2021-08-18,Americas,61.316,-152.4546,US
2021-08-18 18:14:55,1.4280578393317786e+18,@GarimaLokniti @ChouhanShivraj @Indersinghsjp @MPTET_TEACHER @MptetJ @Bhutesh_2 @pravindubey121 @Mptetqualified @Naveen_MPTET @MPTETV3 @mptetREWA @nambrijesh @shailendra_7773 अब कैसे दबेगा कमल का बटन हम से जिन हाथो ने कमल की बटन दबाया हमेशा उन हाथो को आज लाठी पडी है कोई बात नही इन लाठियो का हिसाब 23 और 24 के चुनाव मे जनता जरूर देगी @narendramodi @AmitShah @JPNadda @drnarottammisra @ChouhanShivraj @GarimaLokniti @Zeepramod @Anurag_Fire @ReporterRavish,1302272119674298368,R. K. Tripathi,Rktripa75549106,7,45.0,http://pbs.twimg.com/profile_images/1409144648816234500/pD819V4K_normal.jpg,18,12.0,hi,city,New Delhi,"New Delhi, India",India,fire,2021-08-18,Asia,20.593684,78.96288,IN
2021-08-18 18:14:26,1.4280577190098002e+18,"[Delayed Report] On Aug 17, at 5:30 PM MST, 4 SSW Village AT OAK CR [Yavapai Co, AZ] MESONET reports FLASH FLOOD. DRY BEAVER CREEK NEAR RIMROCK STREAM GAGE (DBVA3) INDICATED A 4.4 FT. RISE BETWEEN 4:30PM MST AND 5:30PM MST. https://t.co/PRnGlqAQG9",34940410,IEMBot FGZ,iembot_fgz,109,0.0,http://pbs.twimg.com/profile_images/186077599/bender-smoking2_normal.jpg,0,0.0,en,admin,Arizona,"Arizona, USA",United States,flood,2021-08-18,Americas,34.73,-111.78,US
2021-08-18 18:14:23,1.428057706020016e+18,Canada is also experiencing their own fires and Cal Fire says they are not tapping into overseas support because of COVID. @ABC10 #DixieFire #CaldorFire,27179811,Lena Howland,LenaHowland,3434,3904.0,http://pbs.twimg.com/profile_images/1410385571617284096/S22t7NXR_normal.jpg,0,1.0,en,city,Rancho Cordova,"Rancho Cordova, CA",United States,fire,2021-08-18,Americas,37.09024,-95.712891,US
2021-08-18 18:14:01,1.42805482664713e+18,"Tornado Warning including State College PA, Boalsburg PA, Lemont PA until 2:30 PM EDT https://t.co/xsmNrn4SWe",613770208,NWS State College,NWSStateCollege,19377,556.0,http://pbs.twimg.com/profile_images/1233998738126848001/tVviyb-G_normal.jpg,38,43.0,en,admin,Pennsylvania,"Pennsylvania, USA",United States,tornado,2021-08-18,Americas,40.73048714,-77.80323285,US
2021-08-18 18:13:57,1.4280575962047652e+18,"@Dlolo The 2 piece is fire, so that’s that on that! 🤣",3153278144,SYN,flowerfrolicing,762,408.0,http://pbs.twimg.com/profile_images/1404687552754241543/0pXs7Iqf_normal.jpg,0,0.0,en,city,Los Angeles,"Los Angeles, CA",United States,fire,2021-08-18,Americas,37.09024,-95.712891,US
2021-08-18 18:13:55,1.4280575886466908e+18,"Then after spending an hour last night trying to get on a flight this morning to avoid the storm (unsuccessfully), have the nerve to call me and see if I’d be willing to take the flight on Friday because now they’re dealing with over bookings.",486261554,"Drums Please, Fab",stromano9,110,328.0,http://pbs.twimg.com/profile_images/1214412101265117185/PjkkNiZf_normal.jpg,0,0.0,en,city,Lake Mohawk,"Lake Mohawk, NJ",United States,storm,2021-08-18,Americas,37.09024,-95.712891,US
2021-08-18 18:13:42,1.4280575317761843e+18,Tornado Warning includes Penn State and Centre County in Pennsylvania. Circulation coming in from the south. #pawx #fred https://t.co/jkRVf8Po5w,612965809,Noah Bergren,NbergWX,3340,2541.0,http://pbs.twimg.com/profile_images/1295511113677844480/n2v9oCyE_normal.jpg,2,5.0,en,city,Paducah,"Paducah, KY",United States,tornado,2021-08-18,Americas,37.09024,-95.712891,US
2021-08-18 18:13:34,1.4280574985866977e+18,"@schuelkecorn @bigbushelsag My bro is a volunteer fire fighter. He and his Dept got called to 6 combine fires last fall. 5 green, 1 silver.   To make matters worse, we’re in a red combine dominated area locally..",719445379,Mark Nelson,MarkNel1026,3970,1312.0,http://pbs.twimg.com/profile_images/1385764622893002756/0g7yfQ9o_normal.jpg,0,2.0,en,admin,Iowa,"Iowa, USA",United States,fire,2021-08-18,Americas,37.09024,-95.712891,US
2021-08-18 18:13:22,1.4280574502850437e+18,"Hey Donald.Good evening! The Tropical storm has moved out. Got about 5.5” of rain. No damage at my house but tornadoes surrounded me.A lot of damage but most was rural except an old West town.Its a really neat place. No cars, nothing modern. They ride horses google it Love Valley",363455612,Nancy Y. Alexander,Xelanan1,396,921.0,http://pbs.twimg.com/profile_images/1188591864422776832/poV6RUen_normal.jpg,0,1.0,en,city,Claremont,"Claremont, NC",United States,storm,2021-08-18,Americas,37.09024,-95.712891,US
2021-08-18 18:13:22,1.4280574502850437e+18,"Hey Donald.Good evening! The Tropical storm has moved out. Got about 5.5” of rain. No damage at my house but tornadoes surrounded me.A lot of damage but most was rural except an old West town.Its a really neat place. No cars, nothing modern. They ride horses google it Love Valley",363455612,Nancy Y. Alexander,Xelanan1,396,921.0,http://pbs.twimg.com/profile_images/1188591864422776832/poV6RUen_normal.jpg,0,1.0,en,city,Claremont,"Claremont, NC",United States,tornado,2021-08-18,Americas,37.09024,-95.712891,US
2021-08-18 18:13:12,1.4280574061440942e+18,"🚨 🔥 DISPATCH: Automatic Fire Alarm @ 922 12TH ST NE, AUBURN.  Responding Dept: Valley Regional FA Unit(s): E331 #ValleyFire #ValleyRegional #Auburn #Pacific",1390435821212213248,South King County Fire Dispatches,SKCFDispatches,166,10.0,http://pbs.twimg.com/profile_images/1414230416408543238/rbNfM1Q6_normal.jpg,0,0.0,en,city,Auburn,"Auburn, WA",United States,fire,2021-08-18,Americas,47.3184516,-122.21748835,US
2021-08-18 18:12:53,1.4280573272702362e+18,I lied when I said Donda was sounding trash. It’s dead fire,2579018578,KILLA,kameroncruz1,340,187.0,http://pbs.twimg.com/profile_images/1422302619654139910/g3jGUTpf_normal.jpg,0,4.0,en,city,Manhattan,"Manhattan, NY",United States,fire,2021-08-18,Americas,37.09024,-95.712891,US
2021-08-18 18:12:47,1.4280573014250045e+18,Tornado warned storm heading right at me https://t.co/fBBblPEpTA,19856416,Mark Paquette; DFS meteorologist,DFSMLBWeather,10004,663.0,http://pbs.twimg.com/profile_images/1230581810930778116/YYc-Jv4O_normal.jpg,0,1.0,en,city,Boalsburg,"Boalsburg, PA",United States,storm,2021-08-18,Americas,37.09024,-95.712891,US
2021-08-18 18:12:47,1.4280573014250045e+18,Tornado warned storm heading right at me https://t.co/fBBblPEpTA,19856416,Mark Paquette; DFS meteorologist,DFSMLBWeather,10004,663.0,http://pbs.twimg.com/profile_images/1230581810930778116/YYc-Jv4O_normal.jpg,0,1.0,en,city,Boalsburg,"Boalsburg, PA",United States,tornado,2021-08-18,Americas,37.09024,-95.712891,US
2021-08-18 18:12:45,1.4280572949110743e+18,I walk thru the valley of death wit fire on me.,1009792216036827137,don juan,milliebxe,709,584.0,http://pbs.twimg.com/profile_images/1425967318719340549/3aKX_6_y_normal.jpg,0,0.0,en,admin,Nevada,"Nevada, USA",United States,fire,2021-08-18,Americas,37.09024,-95.712891,US
2021-08-18 18:12:22,1.4280571969406976e+18,"@TimHoustonNS Get rid of Masks and fire @StrangRobert , get someone with some perspective in there",276619110,Jamie Young,jwyoungy,23,54.0,http://pbs.twimg.com/profile_images/3342717329/0376d2cd84d210a2f2e2231f82e4be21_normal.jpeg,0,1.0,en,city,Halifax,"Halifax, Nova Scotia",Canada,fire,2021-08-18,Americas,56.130366,-106.346771,CA
2021-08-18 18:12:15,1.428057168322904e+18,@future_port I'll debate you ANYTIME. Fire away. https://t.co/9RdFcf6ubd,2558048480,Blue away,RealYeshua1,3045,3230.0,http://pbs.twimg.com/profile_images/1391106618583027717/fZZUnUO-_normal.jpg,0,0.0,en,city,Franklin,"Franklin, TN",United States,fire,2021-08-18,Americas,37.09024,-95.712891,US
2021-08-18 18:12:14,1.428057165282087e+18,"@FMwenge @omasulidwa Those tuma dangerous ""all-nighters"".. And when the shredder breaks down - you'll hear pa News: ""FIRE GUTS ENTIRE THIRD FLOOR AS ESTHER LUNGU'S EXTINGUISHERS RUN OUT OF LIFE...""",46714706,ISH-3000 BEAT-MAKER,kash_is_king,509,195.0,http://pbs.twimg.com/profile_images/430800899993112576/lamIiYXv_normal.jpeg,0,3.0,en,admin,Lusaka,"Lusaka, Zambia",Zambia,fire,2021-08-18,Africa,-13.133897,27.849332,ZM
2021-08-18 18:12:14,1.428057164627669e+18,"Cal Fire is still working on requesting even more out of state support and even out of COUNTRY support. “We’re having a very difficult time,” Cal Fire Director Thom Porter said on wanting to tap into support in Canada or possibly overseas but that’s not happening yet. @ABC10",27179811,Lena Howland,LenaHowland,3434,3904.0,http://pbs.twimg.com/profile_images/1410385571617284096/S22t7NXR_normal.jpg,0,0.0,en,city,Rancho Cordova,"Rancho Cordova, CA",United States,fire,2021-08-18,Americas,37.09024,-95.712891,US
2021-08-18 18:11:59,1.4280571007190712e+18,@shiroiusagi_ omg I can imagine it look like a giant fire sheep dog,455561853,Ollybits (Olivia) - 🧋🎨Pixel Art Painter,ollybits,661,494.0,http://pbs.twimg.com/profile_images/1325634938738077697/VEfgdai7_normal.jpg,0,1.0,en,city,San Francisco,"San Francisco, CA",United States,fire,2021-08-18,Americas,37.09024,-95.712891,US
2021-08-18 18:11:44,1.42805703873579e+18,"@TPostMillennial Canada, Please fire this 🤡",30168744,S Pyle,pylingup,72,223.0,http://pbs.twimg.com/profile_images/1269311196307419136/OGpORPFH_normal.jpg,0,0.0,en,city,Millet,"Millet, Alberta",Canada,fire,2021-08-18,Americas,56.130366,-106.346771,CA
2021-08-18 18:11:32,1.428056987879633e+18,1811Z N120LA COUNTY OF LOS ANGELES FIRE DEPT N34.0903 W118.2378 Altitude: 1100ft Course: 138º Groundspeed: 99kts https://t.co/g0OV752Jsf,4191239027,quis custodiet,quis__custodiet,89,0.0,http://pbs.twimg.com/profile_images/665946287011950592/RIEO4hZV_normal.jpg,0,0.0,en,city,Los Angeles,"Los Angeles, CA",United States,fire,2021-08-18,Americas,34.0903,-118.23778,US
2021-08-18 18:11:13,1.42805482664713e+18,"Tornado Warning including State College PA, Boalsburg PA, Lemont PA until 2:30 PM EDT https://t.co/xsmNrn4SWe",613770208,NWS State College,NWSStateCollege,19377,556.0,http://pbs.twimg.com/profile_images/1233998738126848001/tVviyb-G_normal.jpg,38,43.0,en,admin,Pennsylvania,"Pennsylvania, USA",United States,tornado,2021-08-18,Americas,40.73048714,-77.80323285,US
2021-08-18 18:11:03,1.4280568675367076e+18,"1.8 magnitude #earthquake. 70 km from Healy, #AK, United States https://t.co/UW8lySTFOK",362523555,Earthquake Alerts,QuakesToday,198911,10.0,http://pbs.twimg.com/profile_images/2433994816/qvn5ctift622bdsult18_normal.png,0,2.0,en,admin,Alaska,"Alaska, USA",United States,earthquake,2021-08-18,Americas,64.318,-149.941,US
2021-08-18 18:11:00,1.4280568523366277e+18,"USGS reports a M1.8 earthquake, 36 km W of Anderson, Alaska on 8/18/21 @ 18:07:14 UTC https://t.co/Kls9goetb0 #earthquake",1414684496,Every Earthquake,everyEarthquake,25498,1.0,http://pbs.twimg.com/profile_images/1271322067451801603/jh5Aked-_normal.jpg,0,0.0,en,admin,Alaska,"Alaska, USA",United States,earthquake,2021-08-18,Americas,64.3175,-149.9414,US
2021-08-18 18:10:21,1.42805668770168e+18,The calm before the storm… Don’t miss an all new episode #rhobh 💎 tonight @bravotv at 8pm - Dress @moniquelhuillier  Shoes @dolcegabbana  Makeup @glambynawel  Hair @travisivanhair https://t.co/kWfYXRKjBQ,355563336,SuttonStracke,SuttonBStracke,50842,298.0,http://pbs.twimg.com/profile_images/519684421645893632/zKlw3nTE_normal.jpeg,15,818.0,en,city,Los Angeles,"Los Angeles, CA",United States,storm,2021-08-18,Americas,37.09024,-95.712891,US
